0,1,2
1902 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,Boston,398
Batting Average,Pittsburgh,.286
Doubles,Pittsburgh,189
Hits,Pittsburgh,"1,410"
Home Runs,Brooklyn,19
On Base Percentage,Pittsburgh,.344
Runs,Pittsburgh,775
Slugging Average,Pittsburgh,.374
Stolen Bases,Chicago,222
Pittsburgh,,
Triples,Pittsburgh,95
Statistic,Team,#
