0,1,2
1895 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Chicago,119
ERA,Baltimore,3.80
Fewest Hits Allowed,Baltimore,"1,216"
Fewest Home Runs Allowed,Pittsburgh,17
Fewest Walks Allowed,Cleveland,346
Saves,Philadelphia,7
Shutouts,Baltimore,10
Strikeouts,New York,409
Statistic,Team,#
