0,1,2,3,4
1944 National League Team Standings1944 All-Star Game| 1944 Team Standings |1944 World Series,,,,
Team | Roster,Wins,Losses,WP,GB
St. Louis Cardinals,105,49,.682,0
Pittsburgh Pirates,90,63,.588,14½
Cincinnati Reds,89,65,.578,16
Chicago Cubs,75,79,.487,30
New York Giants,67,87,.435,38
Boston Braves,65,89,.422,40
Brooklyn Dodgers,63,91,.409,42
Philadelphia Phillies,61,92,.399,43½
Team | Roster,Wins,Losses,WP,GB
1944 National League Final Standings,,,,
