0,1,2
1914 Federal League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Indianapolis,104
ERA,Chicago,2.44
Fewest Hits Allowed,Chicago,"1,204"
Fewest Home Runs Allowed,Indianapolis,29
Fewest Walks Allowed,Baltimore,392
Saves,Buffalo,16
Shutouts,Chicago,17
Strikeouts,Baltimore,732
Statistic,Team,#
