0,1,2
1909 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Brooklyn,126
ERA,Chicago,1.75
Fewest Hits Allowed,Chicago,"1,094"
Fewest Home Runs Allowed,Cincinnati,5
Fewest Walks Allowed,Pittsburgh,320
Saves,New York,15
Shutouts,Chicago,32
Strikeouts,New York,735
Statistic,Team,#
