0,1,2,3,4
1919 National League Standings1919 Team Standings |1919 World Series,,,,
Team | Roster,W,L,WP,GB
Cincinnati Reds,96,44,.686,0
New York Giants,87,53,.621,9
Chicago Cubs,75,65,.536,21
Pittsburgh Pirates,71,68,.511,24½
Brooklyn Robins,69,71,.493,27
Boston Braves,57,82,.410,38½
St. Louis Cardinals,54,83,.394,40½
Philadelphia Phillies,47,90,.343,47½
Team | Roster,W,L,WP,GB
Final 1919 NL Official Standings,,,,
