0,1,2,3,4
1959 National League Team Standings1959 All-Star Game| 1959 Team Standings |1959 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Los Angeles Dodgers,88,68,.654,0
Milwaukee Braves,86,70,.551,1
San Francisco Giants,83,71,.539,4
Pittsburgh Pirates,78,76,.506,9
Chicago Cubs,74,80,.481,13
Cincinnati Reds,74,80,.481,13
St. Louis Cardinals,71,83,.461,16
Philadelphia Phillies,64,90,.416,23
