0,1,2,3,4
1955 National League Team Standings1955 All-Star Game| 1955Team Standings |1955 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Brooklyn Dodgers,98,55,.641,0
Milwaukee Braves,85,69,.552,13½
New York Giants,80,74,.519,18½
Philadelphia Phillies,77,77,.500,21½
Cincinnati Redlegs,75,79,.487,23½
Chicago Cubs,72,81,.471,26
St. Louis Cardinals,68,86,.442,30½
Pittsburgh Pirates,60,94,.390,38½
