0,1,2
1981 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,San Francisco,386
Batting Average,Philadelphia,.273
Doubles,Cincinnati,190
Hits,Philadelphia,"1,002"
Home Runs,Los Angeles,82
On Base Percentage,Philadelphia,.344
Runs,Philadelphia,491
Slugging Average,Philadelphia,.389
Stolen Bases,Montreal,138
Triples,St. Louis,45
