0,1,2
1930 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,New York,90
ERA,New York,3.31
Fewest Hits Allowed,New York,"1,341"
Fewest Home Runs Allowed,Cincinnati,51
Fewest Walks Allowed,Brooklyn,351
Saves,St. Louis,20
Shutouts,New York,17
St. Louis,,
Strikeouts,St. Louis,626
