0,1,2,3,4
2002 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name,Team,#,Top 25
Complete Games,Randy Johnson,Arizona,8,Top 25
ERA,Randy Johnson,Arizona,2.32,Top 25
Games,Paul Quantrill,Los Angeles,86,Top 25
Saves,John Smoltz,Atlanta,55,Top 25
Shutouts,A.J. Burnett,Florida,5,Top 25
Strikeouts,Randy Johnson,Arizona,334,Top 25
Winning Percentage,Randy Johnson,Arizona,.828,Top 25
Wins,Randy Johnson,Arizona,24,Top 25
Statistic,Name,Team,#,Top 25
