0,1,2
1971 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Chicago,75
ERA,New York,2.99
Fewest Hits Allowed,New York,"1,227"
Fewest Home Runs Allowed,Houston,75
Fewest Walks Allowed,Los Angeles,399
Saves,Pittsburgh,48
Shutouts,Los Angeles,18
Strikeouts,New York,"1,157"
Statistic,Team,#
