0,1,2,3,4
1920 National League Standings1920 Team Standings |1920 World Series,,,,
Team | Roster,W,L,WP,GB
Brooklyn Robins,93,61,.604,0
New York Giants,86,68,.558,7
Cincinnati Reds,82,71,.536,10½
Pittsburgh Pirates,79,75,.513,14
St. Louis Cardinals,75,79,.487,18
Chicago Cubs,75,79,.487,18
Boston Braves,62,90,.408,30
Philadelphia Phillies,62,91,.405,30½
Team | Roster,W,L,WP,GB
Final 1920 NL Official Standings,,,,
