0,1,2,3,4
1943 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
St. Louis Cardinals,105,49,.682,0
Cincinnati Reds,87,67,.565,18
Brooklyn Dodgers,81,72,.529,23½
Pittsburgh Pirates,80,74,.519,25
Chicago Cubs,74,79,.484,30½
Boston Braves,68,85,.444,36½
Philadelphia Phillies,64,90,.416,41
New York Giants,55,98,.359,49½
