0,1,2
1941 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,Brooklyn,600
Batting Average,Brooklyn,.272
Doubles,Brooklyn,286
Hits,Brooklyn,"1,494"
Home Runs,Brooklyn,101
On Base Percentage,Brooklyn,.347
Runs,Brooklyn,800
Slugging Average,Brooklyn,.405
Stolen Bases,Cincinnati,68
Triples,Brooklyn,69
Statistic,Team,#
