0,1,2
1953 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Philadelphia,76
ERA,Milwaukee,3.30
Fewest Hits Allowed,Milwaukee,"1,282"
Fewest Home Runs Allowed,Milwaukee,107
Fewest Walks Allowed,Philadelphia,410
Saves,St. Louis,36
Shutouts,Milwaukee,14
Strikeouts,Brooklyn,817
Statistic,Team,#
1953 National League Team Review,,
