0,1,2,3,4
1902 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Pittsburgh Pirates,103,36,.741,0
Brooklyn Superbas,75,63,.543,27½
Boston Beaneaters,73,64,.533,29
Cincinnati Reds,70,70,.500,33½
Chicago Cubs,68,69,.496,34
St. Louis Cardinals,56,78,.418,44½
Philadelphia Phillies,56,81,.409,46
New York Giants,48,88,.353,53½
Team | Roster,W,L,WP,GB
1902 National League Team Standings,,,,
