0,1,2
1994 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,St. Louis,434
Batting Average,Cincinnati,.286
Doubles,Houston,252
Hits,Cincinnati,"1,142"
Home Runs,Atlanta,137
On Base Percentage,Cincinnati,.353
Runs,Cincinnati,609
Slugging Average,Cincinnati,.449
Stolen Bases,Montreal,137
Triples,Colorado,39
