0,1,2
1908 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Brooklyn,118
ERA,Philadelphia,2.10
Fewest Hits Allowed,Chicago,"1,137"
Fewest Home Runs Allowed,Philadelphia,8
Fewest Walks Allowed,New York,288
Saves,New York,18
Shutouts,Chicago,29
Strikeouts,Chicago,668
Statistic,Team,#
