0,1,2,3,4
1942 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name(s),Team(s),#,Top 25
Complete Games,Jim Tobin,Boston,28,Top 25
ERA,Mort Cooper,St. Louis,1.78,Top 25
Games,Ace Adams,New York,61,Top 25
Saves,Hugh Casey,Brooklyn,13,Top 25
Shutouts,Mort Cooper,St. Louis,10,Top 25
Strikeouts,Johnny Vander Meer,Cincinnati,186,Top 25
Winning Percentage,Larry French,Brooklyn,.789,Top 25
Wins,Mort Cooper,St. Louis,22,Top 25
Statistic,Name(s),Team(s),#,Top 25
