0,1,2,3,4
1929 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
Chicago Cubs,98,54,.645,0
Pittsburgh Pirates,88,65,.575,10½
New York Giants,84,67,.556,13½
St.Louis Cardinals,78,74,.513,20
Philadelphia Phillies,71,82,.464,27½
Brooklyn Robins,70,83,.458,28½
Cincinnati Reds,66,88,.429,33
Boston Braves,56,98,.364,43
