0,1,2,3,4
1877 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Boston Red Caps,42,18,.700,0
Louisville Grays,35,25,.583,7
Hartford Dark Blues,31,27,.534,10
St. Louis Brown Stockings,28,32,.467,14
Chicago White Stockings,26,33,.441,15½
Cincinnati Reds,15,42,.263,25½
Team | Roster,W,L,WP,GB
