0,1,2,3,4
1948 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
Boston Braves,91,62,.595,0
St. Louis Cardinals,85,69,.552,6½
Brooklyn Dodgers,84,70,.545,7½
Pittsburgh Pirates,83,71,.539,8½
New York Giants,78,76,.506,13½
Philadelphia Phillies,66,88,.429,25½
Cincinnati Reds,64,89,.418,27
Chicago Cubs,64,90,.416,27½
