0,1,2
1878 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cincinnati,61
Chicago,,
ERA,Cincinnati,1.84
Fewest Hits Allowed,Cincinnati,546
Fewest Home Runs Allowed,Cincinnati,2
Fewest Walks Allowed,Chicago,35
Saves,Indianapolis,1
Shutouts,Boston,9
Strikeouts,Cincinnati,220
Statistic,Team,#
