0,1,2,3,4
1999 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name,Team,#,Top 25
Complete Games,Randy Johnson,Arizona,12,Top 25
ERA,Randy Johnson,Arizona,2.48,Top 25
Games,Steve Kline,Montreal,82,Top 25
Saves,Ugueth Urbina,Montreal,41,Top 25
Shutouts,Andy Ashby,San Diego,3,Top 25
Strikeouts,Randy Johnson,Arizona,364,Top 25
Winning Percentage,Mike Hampton,Houston,.846,Top 25
Wins,Mike Hampton,Houston,22,Top 25
Statistic,Name,Team,#,Top 25
