0,1,2
1940 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cincinnati,91
ERA,Cincinnati,3.05
Fewest Hits Allowed,Cincinnati,"1,263"
Fewest Home Runs Allowed,Pittsburgh,72
Fewest Walks Allowed,Brooklyn,393
Saves,Pittsburgh,24
Shutouts,Brooklyn,17
Strikeouts,Brooklyn,639
Seasonal Events:All-Star Game|World SeriesNavigation:Year in Review Menu|Previous Season|Next SeasonMiscellaneous:A.L. LeaderboardRetirements|Rookies List,,
