0,1,2,3,4
1889 American AssociationTeam Standings,,,,
Team | Roster,W,L,WP,GB
Brooklyn Bridegrooms,93,44,.679,0
St. Louis Browns,90,45,.667,2
Philadelphia Athletics,75,58,.564,16
Cincinnati Red Stockings,76,63,.547,18
Baltimore Orioles,70,65,.519,22
Columbus Colts,60,78,.435,33½
Kansas City Cowboys,55,82,.401,38
Louisville Colonels,27,111,.196,66½
Team | Roster,W,L,WP,GB
1889 A.A. History |Year-by-Year History,,,,
