0,1,2,3,4
1939 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
Cincinnati Reds,97,57,.630,0
St. Louis Cardinals,92,61,.601,4½
Brooklyn Dodgers,84,69,.549,12½
Chicago Cubs,84,70,.545,13
New York Giants,77,74,.510,18½
Pittsburgh Pirates,68,85,.444,28½
Boston Bees,63,88,.417,32½
Philadelphia Phillies,45,106,.298,50½
