0,1,2,3,4
1876 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Chicago White Stockings,52,14,.788,0
St. Louis Brown Stockings,45,19,.703,6
Hartford Dark Blues,47,21,.691,6
Boston Red Caps,39,31,.557,15
Louisville Grays,30,36,.455,22
New York Mutuals,21,35,.375,26
Philadelphia Athletics,14,45,.237,34½
Cincinnati Reds,9,56,.138,42½
Team | Roster,W,L,WP,GB
