0,1,2
1991 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Atlanta,18
Pittsburgh,,
ERA,Los Angeles,3.06
Fewest Hits Allowed,Atlanta,"1,304"
Montreal,,
Fewest Home Runs Allowed,Los Angeles,96
Fewest Walks Allowed,Pittsburgh,401
Saves,Pittsburgh,51
St. Louis,,
Shutouts,Los Angeles,14
Montreal,,
Strikeouts,Houston,"1,033"
Statistic,Team,#
