0,1,2
1878 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,Chicago,88
Batting Average,Chicago,.290
Doubles,Providence,107
Hits,Chicago,677
Home Runs,Providence,8
On Base Percentage,Chicago,.316
Runs,Chicago,371
Slugging Average,Chicago,.350
Triples,Providence,30
Statistic,Team,#
