0,1,2
1905 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,New York,517
Batting Average,New York,.273
Doubles,New York,191
Hits,Cincinnati,"1,401"
Home Runs,New York,39
On Base Percentage,New York,.351
Runs,New York,780
Slugging Average,New York,.368
Stolen Bases,New York,291
Triples,Cincinnati,101
