0,1,2,3,4
1908 National League StandingsTeam Standings |1908 World Series,,,,
Team | Roster,W,L,WP,GB
Chicago Cubs,99,55,.643,0
Pittsburgh Pirates,98,56,.636,1
New York Giants,98,56,.636,1
Philadelphia Phillies,83,71,.539,16
Cincinnati Reds,73,81,.474,26
Boston Doves,63,91,.409,36
Brooklyn Superbas,53,101,.344,46
St. Louis Cardinals,49,105,.318,50
Team | Roster,W,L,WP,GB
1908 National League Team Standings,,,,
