0,1,2,3,4
1997 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name,Team,#,Top 25
Complete Games,Pedro Martinez,Montreal,13,Top 25
ERA,Pedro Martinez,Montreal,1.90,Top 25
Games,Julian Tavarez,San Francisco,89,Top 25
Saves,Jeff Shaw,Cincinnati,42,Top 25
Shutouts,Carlos Perez,Montreal,5,Top 25
Strikeouts,Curt Schilling,Philadelphia,319,Top 25
Winning Percentage,Greg Maddux,Atlanta,.826,Top 25
Wins,Denny Neagle,Atlanta,20,Top 25
Statistic,Name,Team,#,Top 25
