0,1,2,3,4
1995 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name,Team,#,Top 25
Complete Games,Greg Maddux,Atlanta,10,Top 25
ERA,Greg Maddux,Atlanta,1.63,Top 25
Games,Curt Leskanic,Colorado,76,Top 25
Saves,Randy Myers,Chicago,38,Top 25
Shutouts,Hideo Nomo,Los Angeles,3,Top 25
Greg Maddux,Atlanta,,,
Strikeouts,Hideo Nomo,Los Angeles,236,Top 25
Winning Percentage,Greg Maddux,Atlanta,.905,Top 25
Wins,Greg Maddux,Atlanta,19,Top 25
Statistic,Name,Team,#,Top 25
