0,1,2,3,4
1882 American AssociationTeam Standings,,,,
Team | Roster,W,L,WP,GB
Cincinnati Red Stockings,55,25,.688,0
Philadelphia Athletics,41,34,.547,11½
Louisville Eclipse,42,38,.525,13
Pittsburgh Alleghenys,39,39,.500,15
St. Louis Brown Stockings,37,43,.463,18
Baltimore Orioles,19,54,.260,32½
Team | Roster,W,L,WP,GB
