0,1,2
1881 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Troy,85
ERA,Providence,2.40
Fewest Hits Allowed,Chicago,722
Fewest Home Runs Allowed,Providence,5
Fewest Walks Allowed,Buffalo,89
Saves,Boston,3
Shutouts,Detroit,10
Strikeouts,Detroit,265
Statistic,Team,#
