0,1,2
1958 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Milwaukee,72
ERA,Milwaukee,3.22
Fewest Hits Allowed,Milwaukee,"1,261"
Fewest Home Runs Allowed,Pittsburgh,123
Fewest Walks Allowed,Cincinnati,419
Saves,Pittsburgh,41
Shutouts,Milwaukee,16
Strikeouts,Los Angeles,855
