0,1,2
1955 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Milwaukee,61
ERA,Brooklyn,3.68
Fewest Hits Allowed,Philadelphia,"1,291"
Fewest Home Runs Allowed,Milwaukee,138
Fewest Walks Allowed,Cincinnati,443
Saves,Brooklyn,37
Shutouts,Cincinnati,12
Strikeouts,Brooklyn,773
