0,1,2
1923 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Brooklyn,94
ERA,Cincinnati,3.22
Fewest Hits Allowed,Chicago,"1,419"
Fewest Home Runs Allowed,Cincinnati,28
Fewest Walks Allowed,Cincinnati,359
Saves,New York,18
Shutouts,Boston,13
Strikeouts,Brooklyn,548
Seasonal Events: All-Star Game |World SeriesNavigation:Year in Review Menu|Previous Season|Next SeasonMiscellaneous:A.L. LeaderboardRetirements|Rookies List,,
