0,1,2,3,4
1935 National League Team Standings1935 All-Star Game| 1935 Team Standings |1935 World Series,,,,
Team | Roster,W,L,WP,GB
Chicago Cubs,100,54,.649,0
St. Louis Cardinals,96,58,.623,4
New York Giants,91,62,.595,8½
Pittsburgh Pirates,86,67,.562,13½
Brooklyn Dodgers,70,83,.458,29½
Cincinnati Reds,68,85,.444,31½
Philadelphia Phillies,64,89,.418,35½
Boston Braves,38,115,.248,61½
Team | Roster,W,L,WP,GB
1935 National League Team Standings,,,,
