0,1,2
1888 American Association Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Brooklyn,138
ERA,St. Louis,2.09
Fewest Hits Allowed,St. Louis,939
Fewest Home Runs Allowed,Philadelphia,14
Fewest Walks Allowed,St. Louis,225
Saves,Cincinnati,3
Shutouts,Philadelphia,13
Strikeouts,Louisville,599
Statistic,Team,#
