0,1,2
1960 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Milwaukee,55
San Francisco,,
ERA,Los Angeles,3.40
Fewest Hits Allowed,Los Angeles,"1,218"
Fewest Home Runs Allowed,Pittsburgh,105
Fewest Walks Allowed,Pittsburgh,386
Saves,Cincinnati,35
Shutouts,San Francisco,16
Strikeouts,Los Angeles,"1,122"
