0,1,2
1911 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,New York,95
ERA,New York,2.70
Fewest Hits Allowed,Pittsburgh,"1,249"
Fewest Home Runs Allowed,Chicago,26
Fewest Walks Allowed,New York,369
Saves,Chicago,16
Shutouts,Philadelphia,20
Strikeouts,New York,771
Statistic,Team,#
