0,1,2,3,4
1956 National League Team Standings1956 All-Star Game| 1956Team Standings |1956 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Brooklyn Dodgers,93,61,.604,0
Milwaukee Braves,92,62,.597,1
Cincinnati Redlegs,91,63,.591,2
St. Louis Cardinals,76,78,.494,17
Philadelphia Phillies,71,83,.461,22
New York Giants,67,87,.435,26
Pittsburgh Pirates,66,88,.429,27
Chicago Cubs,60,94,.390,33
