0,1,2,3,4
1915 Federal League Standings1915 Team Standings |1915 World Series,,,,
Team | Roster,W,L,WP,GB
Chicago Whales,86,66,.566,0
St. Louis Terriers,87,67,.565,0
Pittsburgh Rebels,86,67,.562,½
Kansas City Packers,81,72,.529,5½
Newark Peppers,80,72,.526,6
Buffalo Buffeds,74,78,.487,12
Brooklyn Tip-Tops,70,82,.461,16
Baltimore Terrapins,47,107,.305,40
Team | Roster,W,L,WP,GB
