0,1,2,3,4
1910 National League StandingsTeam Standings |1910 World Series,,,,
Team | Roster,W,L,WP,GB
Chicago Cubs,104,50,.675,0
New York Giants,91,63,.591,13
Pittsburgh Pirates,86,67,.562,17½
Philadelphia Phillies,78,75,.510,25½
Cincinnati Reds,75,79,.487,29
Brooklyn Superbas,64,90,.416,40
St. Louis Cardinals,63,90,.412,40½
Boston Doves,53,100,.346,50½
Team | Roster,W,L,WP,GB
1910 National League Team Standings,,,,
