0,1,2,3,4
1950 National League Standings1950 All-Star Game| 1950 Team Standings |1950 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Philadelphia Phillies,91,63,.591,0
Brooklyn Dodgers,89,65,.578,2
New York Giants,86,68,.558,5
Boston Braves,83,71,.539,8
St. Louis Cardinals,78,75,.510,12½
Cincinnati Reds,66,87,.431,24½
Chicago Cubs,64,89,.418,26½
Pittsburgh Pirates,57,96,.373,33½
