0,1,2
1979 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Houston,55
ERA,Montreal,3.15
Fewest Hits Allowed,Houston,"1,278"
Fewest Home Runs Allowed,Houston,90
Fewest Walks Allowed,Montreal,450
Saves,Pittsburgh,52
Shutouts,Houston,19
Strikeouts,Chicago,933
