0,1,2,3,4
1938 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
Chicago Cubs,89,63,.586,0
Pittsburgh Pirates,86,64,.573,2
New York Giants,83,67,.553,5
Cincinnati Reds,82,68,.547,6
Boston Bees,77,75,.507,12
St. Louis Cardinals,71,80,.470,17½
Brooklyn Dodgers,69,80,.463,18½
Philadelphia Phillies,45,105,.300,43
