0,1,2
1898 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cleveland,142
ERA,Chicago,2.83
Fewest Hits Allowed,Boston,"1,186"
Fewest Home Runs Allowed,Pittsburgh,14
Fewest Walks Allowed,Cleveland,309
Saves,Boston,8
Shutouts,Chicago,13
Strikeouts,New York,558
Statistic,Team,#
