0,1,2,3,4
1949 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
Brooklyn Dodgers,97,57,.630,0
St. Louis Cardinals,96,58,.623,1
Philadelphia Phillies,81,73,.526,16
Boston Braves,75,79,.487,22
New York Giants,73,81,.474,24
Pittsburgh Pirates,71,83,.461,26
Cincinnati Reds,62,92,.403,35
Chicago Cubs,61,93,.396,36
