0,1,2,3,4
1879 National League Team Standings1879 Team Standings,,,,
Team | Roster,W,L,WP,GB
Providence Grays,59,25,.702,0
Boston Red Caps,54,30,.643,5
Buffalo Bisons,46,32,.590,10
Chicago White Stockings,46,33,.582,10½
Cincinnati Reds,43,37,.538,14
Cleveland Blues,27,55,.329,31
Syracuse Stars,22,48,.314,30
Troy Trojans,19,56,.253,35½
Team | Roster,W,L,WP,GB
1879 National League Team Standings,,,,
