0,1,2,3,4
1937 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
New York Giants,95,57,.625,0
Chicago Cubs,93,61,.604,3
Pittsburgh Pirates,86,68,.558,10
St. Louis Cardinals,81,73,.526,15
Boston Bees,79,73,.520,16
Brooklyn Dodgers,62,91,.405,33½
Philadelphia Phillies,61,92,.399,34½
Cincinnati Reds,56,98,.364,40
