0,1,2,3,4
1958 National League Team Standings1958 All-Star Game| 1958 Team Standings |1958 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Milwaukee Braves,92,62,.597,0
Pittsburgh Pirates,84,70,.545,8
San Francisco Giants,80,74,.519,12
Cincinnati Redlegs,76,78,.494,16
Chicago Cubs,72,82,.468,20
St. Louis Cardinals,72,82,.468,20
Los Angeles Dodgers,71,83,.461,21
Philadelphia Phillies,69,85,.448,23
