0,1,2,3,4
1887 American AssociationTeam Standings,,,,
Team | Roster,W,L,WP,GB
St. Louis Browns,95,40,.704,0
Cincinnati Red Stockings,81,54,.600,14
Baltimore Orioles,77,58,.570,18
Louisville Colonels,76,60,.559,19½
Philadelphia Athletics,64,69,.481,30
Brooklyn Trolley Dodgers,60,74,.448,34½
New York Metropolitans,44,89,.331,50
Cleveland Blues,39,92,.298,54
Team | Roster,W,L,WP,GB
1887 American Association Team Standings,,,,
