0,1,2,3,4
1900 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Brooklyn Superbas,82,54,.603,0
Pittsburgh Pirates,79,60,.568,4½
Philadelphia Phillies,75,63,.543,8
Boston Beaneaters,66,72,.478,17
St. Louis Cardinals,65,75,.464,19
Chicago Orphans,65,75,.464,19
Cincinnati Reds,62,77,.446,21½
New York Giants,60,78,.435,23
Team | Roster,W,L,WP,GB
1900 National League Team Standings,,,,
