0,1,2
1916 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Boston,97
Philadelphia,,
ERA,Brooklyn,2.12
Fewest Hits Allowed,Brooklyn,"1,201"
Fewest Home Runs Allowed,Boston,24
Brooklyn,,
Pittsburgh,,
Fewest Walks Allowed,Philadelphia,295
Saves,St. Louis,15
Shutouts,Philadelphia,25
Strikeouts,Boston,644
Statistic,Team,#
