0,1,2,3,4
1914 Federal League1914 Team Standings |1914 World Series,,,,
Team | Roster,W,L,WP,GB
Indianapolis Hoosiers,88,65,.575,0
Chicago Whales,87,67,.565,1½
Baltimore Terrapins,84,70,.545,4½
Buffalo Buffeds,80,71,.530,7
Brooklyn Tip-Tops,77,77,.500,11½
Kansas City Packers,67,84,.444,20
Pittsburgh Rebels,64,86,.427,22½
St. Louis Terriers,62,89,.411,25
Team | Roster,W,L,WP,GB
