0,1,2,3,4
1998 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name,Team,#,Top 25
Complete Games,Curt Schilling,Philadelphia,15,Top 25
ERA,Greg Maddux,Atlanta,2.22,Top 25
Games,Rod Beck,Chicago,81,Top 25
Saves,Trevor Hoffman,San Diego,53,Top 25
Shutouts,Greg Maddux,Atlanta,5,Top 25
Strikeouts,Curt Schilling,Philadelphia,300,Top 25
Winning Percentage,John Smoltz,Atlanta,.850,Top 25
Wins,Tom Glavine,Atlanta,20,Top 25
Statistic,Name,Team,#,Top 25
