0,1,2,3,4
1934 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
St. Louis Cardinals,95,58,.621,0
New York Giants,93,60,.608,2
Chicago Cubs,86,65,.570,8
Boston Braves,78,73,.517,16
Pittsburgh Pirates,74,76,.493,19½
Brooklyn Dodgers,71,81,.467,23½
Philadelphia Phillies,56,93,.376,37
Cincinnati Reds,52,99,.344,42
