0,1,2
1935 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Chicago,81
ERA,Chicago,3.26
Fewest Hits Allowed,Chicago,"1,417"
Fewest Home Runs Allowed,Pittsburgh,63
Fewest Walks Allowed,Pittsburgh,312
Saves,Brooklyn,20
Shutouts,Pittsburgh,15
Strikeouts,St. Louis,602
