0,1,2,3,4
1941 National League Team Standings1941 All-Star Game| 1941 Team Standings |1941 World Series,,,,
Team | Roster,W,L,WP,GB
Brooklyn Dodgers,100,54,.649,0
St. Louis Cardinals,97,56,.634,2½
Cincinnati Reds,88,66,.571,12
Pittsburgh Pirates,81,73,.526,19
New York Giants,74,79,.484,25½
Chicago Cubs,70,84,.455,30
Boston Braves,62,92,.403,38
Philadelphia Phillies,43,111,.279,57
Team | Roster,W,L,WP,GB
1941 National League Team Standings,,,,
