0,1,2
1904 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,St. Louis,146
ERA,New York,2.17
Fewest Hits Allowed,Chicago,"1,150"
Fewest Home Runs Allowed,Cincinnati,13
Pittsburgh,,
Fewest Walks Allowed,St. Louis,319
Saves,New York,15
Shutouts,New York,21
Strikeouts,New York,707
Statistic,Team,#
